Wavelength (Angstroms), Normalized intensity, Element
880.30736, 33.290009, 
880.35174, 33.917839, 
880.39612, 34.274284, 
880.44050, 34.071314, 
880.48488, 34.376844, 
880.52926, 34.587905, 
880.57364, 33.813807, 
880.61802, 32.865058, 
880.66240, 31.934761, 
880.70678, 31.107462, 
880.75116, 31.368023, 
880.79554, 31.477662, 
880.83992, 33.111399, 
880.88431, 34.368552, 
880.92869, 34.040497, 
880.97307, 33.793561, 
881.01745, 33.798637, 
881.06183, 34.593640, 
881.10622, 34.011139, 
881.15060, 33.802165, 
881.19498, 33.653579, 
881.23936, 33.132198, 
881.28375, 32.734758, 
881.32813, 33.027467, 
881.37251, 33.931356, 
881.41690, 34.689201, 
881.46128, 34.595769, 
881.50566, 35.003308, 
881.55005, 35.393527, 
881.59443, 34.792229, 
881.63881, 34.055756, 
881.68320, 34.157202, 
881.72758, 33.612388, 
881.77196, 33.623125, 
881.81635, 33.618137, 
881.86073, 33.842817, 
881.90512, 34.786700, 
881.94950, 34.394462, 
881.99389, 33.054269, 
882.03827, 32.102942, 
882.08266, 31.949559, 
882.12704, 31.838730, 
882.17143, 31.450044, 
882.21581, 31.994983, 
882.26020, 32.840540, 
882.30458, 33.229015, 
882.34897, 33.446787, 
882.39336, 34.053972, 
882.43774, 34.127462, 
882.48213, 34.061105, 
882.52651, 34.411742, 
882.57090, 34.604262, 
882.61529, 34.744675, 
882.65967, 34.394381, 
882.70406, 34.614605, 
882.74845, 34.356124, 
882.79283, 33.879219, 
882.83722, 33.775006, 
882.88161, 33.884737, 
882.92599, 33.301303, 
882.97038, 32.821826, 
883.01477, 32.947936, 
883.05916, 33.267478, 
883.10354, 33.679252, 
883.14793, 34.320030, 
883.19232, 34.365901, 
883.23671, 34.252187, 
883.28110, 33.841059, 
883.32549, 34.041215, 
883.36987, 34.800521, 
883.41426, 35.137413, 
883.45865, 34.819765, 
883.50304, 34.335141, 
883.54743, 34.274427, 
883.59182, 34.470491, 
883.63621, 34.787253, 
883.68060, 34.769900, 
883.72499, 34.641176, 
883.76938, 33.977463, 
883.81377, 33.535886, 
883.85816, 33.408133, 
883.90255, 33.223798, 
883.94694, 32.993156, 
883.99133, 32.834913, 
884.03572, 32.286847, 
884.08011, 31.910728, 
884.12450, 32.360175, 
884.16889, 33.341289, 
884.21328, 33.999485, 
884.25767, 33.779230, 
884.30206, 34.030301, 
884.34645, 33.787612, 
884.39084, 33.633468, 
884.43524, 33.674842, 
884.47963, 33.778113, 
884.52402, 33.787588, 
884.56841, 33.889469, 
884.61280, 34.716118, 
884.65720, 35.937663, 
884.70159, 35.684870, 
884.74598, 35.838642, 
884.79037, 35.477970, 
884.83476, 35.275859, 
884.87916, 34.785680, 
884.92355, 34.072666, 
884.96794, 33.855636, 
885.01234, 34.356571, 
885.05673, 35.067997, 
885.10112, 34.921611, 
885.14552, 34.811691, 
885.18991, 35.123680, 
885.23430, 35.031326, 
885.27870, 34.737966, 
885.32309, 34.106188, 
885.36749, 33.745164, 
885.41188, 34.229256, 
885.45627, 34.274694, 
885.50067, 34.085427, 
885.54506, 34.205234, 
885.58946, 34.333077, 
885.63385, 34.293706, 
885.67825, 33.334792, 
885.72264, 33.280762, 
885.76704, 34.133200, 
885.81143, 35.400584, 
885.85583, 35.577025, 
885.90022, 34.214749, 
885.94462, 33.333561, 
885.98902, 33.017388, 
886.03341, 33.093769, 
886.07781, 33.867389, 
886.12220, 34.386324, 
886.16660, 35.112715, 
886.21100, 35.951257, 
886.25539, 37.188205, 
886.29979, 37.454720, 
886.34419, 37.122021, 
886.38858, 35.513528, 
886.43298, 35.035063, 
886.47738, 34.399561, 
886.52178, 33.993990, 
886.56617, 35.171473, 
886.61057, 36.214475, 
886.65497, 35.656710, 
886.69937, 36.218717, 
886.74376, 35.565954, 
886.78816, 34.629404, 
886.83256, 34.766180, 
886.87696, 34.797091, 
886.92136, 35.079540, 
886.96575, 35.486886, 
887.01015, 35.707317, 
887.05455, 36.740885, 
887.09895, 36.737496, 
887.14335, 36.851462, 
887.18775, 36.702998, 
887.23215, 36.105832, 
887.27655, 35.725647, 
887.32095, 34.930650, 
887.36535, 34.889774, 
887.40975, 35.407669, 
887.45415, 36.028408, 
887.49855, 36.044090, 
887.54295, 35.045802, 
887.58735, 34.762833, 
887.63175, 34.755421, 
887.67615, 34.720980, 
887.72055, 35.602854, 
887.76495, 36.928888, 
887.80935, 38.056042, 
887.85375, 38.682751, 
887.89815, 38.856440, 
887.94255, 37.738270, 
887.98695, 36.811544, 
888.03136, 36.459290, 
888.07576, 36.059018, 
888.12016, 36.007358, 
888.16456, 35.893426, 
888.20896, 35.299079, 
888.25337, 34.992513, 
888.29777, 34.656595, 
888.34217, 34.958864, 
888.38657, 35.190021, 
888.43098, 35.116424, 
888.47538, 35.444263, 
888.51978, 34.503412, 
888.56418, 34.836529, 
888.60859, 34.847276, 
888.65299, 35.825894, 
888.69739, 36.508582, 
888.74180, 37.623507, 
888.78620, 38.692373, 
888.83060, 38.738421, 
888.87501, 38.352877, 
888.91941, 37.274342, 
888.96382, 36.880149, 
889.00822, 36.741774, 
889.05262, 37.524961, 
889.09703, 37.654825, 
889.14143, 36.448144, 
889.18584, 35.834170, 
889.23024, 35.756645, 
889.27465, 35.662398, 
889.31905, 35.696326, 
889.36346, 36.342894, 
889.40786, 36.918474, 
889.45227, 37.567701, 
889.49667, 37.757170, 
889.54108, 36.638948, 
889.58549, 36.294560, 
889.62989, 36.196060, 
889.67430, 35.972327, 
889.71870, 36.312379, 
889.76311, 36.107861, 
889.80752, 35.598995, 
889.85192, 35.056376, 
889.89633, 34.919639, 
889.94074, 35.311089, 
889.98514, 35.985437, 
890.02955, 37.103636, 
890.07396, 37.955533, 
890.11836, 37.666716, 
890.16277, 36.917084, 
890.20718, 36.202622, 
890.25159, 36.465004, 
890.29600, 37.699627, 
890.34040, 37.855464, 
890.38481, 37.761168, 
890.42922, 38.365652, 
890.47363, 37.951345, 
890.51804, 37.835748, 
890.56244, 37.448090, 
890.60685, 36.862837, 
890.65126, 36.967502, 
890.69567, 37.206078, 
890.74008, 37.405858, 
890.78449, 37.353234, 
890.82890, 37.187279, 
890.87331, 37.149536, 
890.91772, 36.992734, 
890.96213, 36.490377, 
891.00654, 35.410369, 
891.05095, 35.064540, 
891.09536, 35.225720, 
891.13977, 36.143669, 
891.18418, 37.330824, 
891.22859, 38.156366, 
891.27300, 39.022794, 
891.31741, 39.382924, 
891.36182, 38.632796, 
891.40623, 37.867406, 
891.45064, 38.343195, 
891.49505, 38.438359, 
891.53946, 38.348377, 
891.58387, 38.093791, 
891.62829, 38.342726, 
891.67270, 38.769027, 
891.71711, 39.742656, 
891.76152, 39.245914, 
891.80593, 38.927998, 
891.85034, 38.309890, 
891.89476, 38.040708, 
891.93917, 37.652671, 
891.98358, 36.947166, 
892.00799, 36.523488, 
892.05241, 37.180339, 
892.09682, 37.321348, 
892.14123, 37.892141, 
892.18565, 37.944331, 
892.23006, 37.309111, 
892.27447, 36.810677, 
892.31889, 36.493389, 
892.36330, 36.754151, 
892.40771, 37.290063, 
892.45213, 38.167475, 
892.49654, 38.725925, 
892.54095, 39.214081, 
892.58537, 39.431834, 
892.62978, 38.923523, 
892.67420, 38.193209, 
892.71861, 37.769594, 
892.76303, 36.773251, 
892.80744, 36.333562, 
892.85186, 36.418478, 
892.89627, 36.388438, 
892.94069, 36.107225, 
892.98192, 35.939230, 
893.02627, 36.083894, 
893.07061, 36.705526, 
893.11495, 36.755244, 
893.15930, 37.209079, 
893.20364, 37.455744, 
893.24798, 37.557210, 
893.29233, 37.565863, 
893.33667, 38.180223, 
893.38102, 38.178856, 
893.42536, 38.014435, 
893.46970, 37.629471, 
893.51405, 36.989761, 
893.55839, 35.896373, 
893.60274, 35.094468, 
893.64708, 35.321720, 
893.69143, 35.995913, 
893.73577, 37.523699, 
893.78012, 38.068371, 
893.82446, 38.365503, 
893.86881, 37.575557, 
893.91316, 37.556926, 
893.95750, 37.955910, 
894.00185, 37.591520, 
894.04619, 36.943180, 
894.09054, 37.057516, 
894.13489, 37.173386, 
894.17923, 36.650972, 
894.22358, 37.492595, 
894.26793, 37.813370, 
894.31227, 39.088525, 
894.35662, 39.523372, 
894.40097, 39.557907, 
894.44531, 39.462016, 
894.48966, 38.657534, 
894.53401, 37.744321, 
894.57836, 37.902521, 
894.62270, 37.780932, 
894.66705, 37.837468, 
894.71140, 37.615571, 
894.75575, 38.148517, 
894.80010, 38.668206, 
894.84444, 38.691447, 
894.88879, 37.734296, 
894.93314, 36.976158, 
894.97749, 37.841884, 
895.02184, 39.028696, 
895.06619, 41.601791, 
895.11054, 45.378702, 
895.15489, 48.897445, Ne VII
895.19924, 49.732195, 
895.24358, 47.411559, 
895.28793, 44.581528, 
895.33228, 41.858353, 
895.37663, 39.778656, 
895.42098, 39.061283, 
895.46533, 38.887714, 
895.50968, 38.977386, 
895.55403, 38.877433, 
895.59838, 38.520588, 
895.64274, 38.192555, 
895.68709, 37.659967, 
895.73144, 37.344680, 
895.77579, 37.464664, 
895.82014, 37.143850, 
895.86449, 36.698861, 
895.90884, 36.893640, 
895.95319, 37.177030, 
895.99754, 37.083182, 
896.04190, 37.412675, 
896.08625, 37.551497, 
896.13060, 37.160260, 
896.17495, 37.209882, 
896.21930, 38.090998, 
896.26366, 38.740770, 
896.30801, 38.889082, 
896.35236, 38.496092, 
896.39671, 38.622832, 
896.44107, 38.382583, 
896.48542, 38.177691, 
896.52977, 38.625906, 
896.57413, 38.756259, 
896.61848, 38.221575, 
896.66283, 37.934759, 
896.70719, 37.313572, 
896.75154, 37.161167, 
896.79589, 37.041818, 
896.84025, 37.043259, 
896.88460, 36.673623, 
896.92896, 36.022248, 
896.97331, 35.887614, 
897.01767, 36.477806, 
897.06202, 37.337712, 
897.10637, 38.161381, 
897.15073, 37.897519, 
897.19508, 37.625766, 
897.23944, 37.519250, 
897.28379, 37.429937, 
897.32815, 37.231375, 
897.37251, 37.755674, 
897.41686, 37.498007, 
897.46122, 37.351709, 
897.50557, 38.296602, 
897.54993, 39.303312, 
897.59428, 39.416995, 
897.63864, 39.666605, 
897.68300, 39.892842, 
897.72735, 39.600085, 
897.77171, 39.359151, 
897.81607, 38.574635, 
897.86042, 38.222010, 
897.90478, 39.030522, 
897.94914, 39.474830, 
897.99350, 39.508344, 
898.03785, 38.896906, 
898.08221, 39.422096, 
898.12657, 39.503351, 
898.17093, 38.772174, 
898.21528, 37.848255, 
898.25964, 38.402585, 
898.30400, 38.656465, 
898.34836, 38.585242, 
898.39272, 38.115709, 
898.43707, 38.011771, 
898.48143, 38.460338, 
898.52579, 38.454737, 
898.57015, 37.680797, 
898.61451, 37.175761, 
898.65887, 38.782050, 
898.70323, 39.785739, 
898.74759, 39.852765, 
898.79195, 38.382184, 
898.83631, 37.066732, 
898.88067, 37.219148, 
898.92503, 37.638209, 
898.96939, 38.602689, 
899.01375, 38.985796, 
899.05811, 38.978987, 
899.10247, 40.174285, 
899.14683, 41.526295, 
899.19119, 42.321724, 
899.23555, 41.503800, 
899.27991, 40.268607, 
899.32427, 39.733544, 
899.36863, 39.062191, 
899.41299, 39.121439, 
899.45735, 39.722130, 
899.50172, 40.366487, 
899.54608, 40.639333, 
899.59044, 40.614181, 
899.63480, 40.001221, 
899.67916, 39.691986, 
899.72352, 39.257188, 
899.76789, 38.900584, 
899.81225, 39.031284, 
899.85661, 39.298073, 
899.90097, 39.990785, 
899.94534, 41.296883, 
899.98970, 41.803314, 
900.03406, 41.354294, 
900.07843, 41.380903, 
900.12279, 41.675214, 
900.16715, 40.854772, 
900.21152, 40.201538, 
900.25588, 40.194615, 
900.30024, 40.553127, 
900.34461, 40.711505, 
900.38897, 40.299870, 
900.43334, 39.429539, 
900.47770, 38.921705, 
900.52206, 38.834229, 
900.56643, 39.023534, 
900.61079, 39.927827, 
900.65516, 41.444691, 
900.69952, 43.049250, 
900.74389, 43.798482, 
900.78825, 43.586308, 
900.83262, 42.927387, 
900.87698, 42.056056, 
900.92135, 41.167151, 
900.96571, 41.387025, 
901.01008, 41.351880, 
901.05445, 40.790907, 
901.09881, 40.078547, 
901.14318, 39.649471, 
901.18754, 39.632629, 
901.23191, 39.937378, 
901.27628, 39.779356, 
901.32064, 39.974365, 
901.36501, 39.466408, 
901.40938, 39.197010, 
901.45374, 39.054744, 
901.49811, 39.188936, 
901.54248, 40.389737, 
901.58685, 41.555017, 
901.63121, 42.290329, 
901.67558, 43.474566, 
901.71995, 43.287241, 
901.76432, 42.684724, 
901.80868, 41.461931, 
901.85305, 41.540043, 
901.89742, 41.452645, 
901.94179, 42.007625, 
901.98616, 42.349900, 
902.03053, 41.012409, 
902.07490, 40.169532, 
902.11926, 40.462380, 
902.16363, 40.008957, 
902.20800, 40.564040, 
902.25237, 41.059486, 
902.29674, 41.908592, 
902.34111, 42.250862, 
902.38548, 41.959384, 
902.42985, 42.071939, 
902.47422, 42.144749, 
902.51859, 41.831222, 
902.56296, 41.998588, 
902.60733, 41.784450, 
902.65170, 41.369560, 
902.69607, 40.048350, 
902.74044, 39.503601, 
902.78481, 39.355802, 
902.82918, 39.765552, 
902.87355, 40.859139, 
902.91793, 42.191809, 
902.96230, 42.898599, 
903.00667, 42.776627, 
903.05104, 41.564547, 
903.09541, 40.600878, 
903.13978, 41.013632, 
903.18415, 42.580478, 
903.22853, 43.092521, 
903.27290, 43.013531, 
903.31727, 43.497717, 
903.36164, 44.507397, 
903.40602, 45.682200, 
903.45039, 49.037200, 
903.49476, 55.927187, 
903.53913, 67.495900, 
903.58351, 74.451092, C II
903.62788, 71.278453, 
903.67225, 60.152406, 
903.71663, 51.940617, 
903.76100, 49.569999, 
903.80537, 52.427847, 
903.84975, 59.452664, 
903.89412, 68.571523, 
903.93850, 76.153769, 
903.98287, 82.331357, C II
904.02724, 91.949248, 
904.07162, 107.64393, 
904.11599, 120.62531, 
904.16037, 118.05852, 
904.20474, 98.066089, 
904.24912, 73.978045, 
904.29349, 58.431847, 
904.33787, 54.134227, 
904.38224, 56.384148, 
904.42662, 61.588829, 
904.47099, 63.354527, C II
904.51537, 59.427237, 
904.55974, 54.039593, 
904.60412, 49.823435, 
904.64850, 46.430726, 
904.69287, 44.886183, 
904.73725, 43.683125, 
904.78163, 43.111597, 
904.82600, 43.011796, 
904.87038, 42.179601, 
904.91476, 42.026101, 
904.95913, 42.661905, 
905.00351, 43.088048, Si VII
905.04789, 43.072209, 
905.09226, 42.775607, 
905.13664, 42.134602, 
905.18102, 41.129894, 
905.22540, 40.946221, 
905.26977, 41.194024, 
905.31415, 42.332540, 
905.35853, 43.291510, 
905.40291, 44.111082, 
905.44729, 44.635994, 
905.49166, 44.175017, 
905.53604, 43.995843, 
905.58042, 43.183097, 
905.62480, 42.344511, 
905.66918, 41.503631, 
905.71356, 41.063433, 
905.75794, 41.087166, 
905.80232, 41.396517, 
905.84670, 41.220739, 
905.89108, 40.250795, 
905.93546, 39.902187, 
905.97984, 39.829386, 
906.02561, 44.079366, 
906.06991, 44.333682, 
906.11422, 44.759252, 
906.15853, 44.617229, 
906.20283, 45.430800, 
906.24714, 45.757678, 
906.29145, 45.957388, 
906.33575, 46.422642, 
906.38006, 47.036543, 
906.42437, 47.088112, 
906.46868, 46.997986, 
906.51299, 46.483060, 
906.55729, 45.599439, 
906.60160, 44.187317, 
906.64591, 43.031121, 
906.69022, 43.324340, 
906.73453, 44.260110, 
906.77883, 46.790387, 
906.82314, 48.681833, 
906.86745, 48.384722, 
906.91176, 47.257124, 
906.95607, 46.927455, 
907.00038, 46.584827, 
907.04469, 45.666040, 
907.08900, 44.877993, 
907.13331, 44.804223, 
907.17762, 45.093378, 
907.22193, 44.959684, 
907.26624, 45.723495, 
907.31055, 46.289729, 
907.35486, 46.940803, 
907.39917, 48.086780, 
907.44348, 48.045571, 
907.48779, 48.049652, 
907.53210, 47.331442, 
907.57641, 46.415159, 
907.62072, 46.091423, 
907.66503, 46.262128, 
907.70934, 46.067197, 
907.75365, 45.854259, 
907.79797, 46.822480, 
907.84228, 47.331469, 
907.88659, 46.806819, 
907.93090, 45.219620, 
907.97521, 44.107300, 
908.01953, 43.418123, 
908.06384, 43.101764, 
908.10815, 42.976534, 
908.15246, 43.973925, 
908.19678, 44.448546, 
908.24109, 45.374976, 
908.28540, 46.151038, 
908.32971, 47.137118, 
908.37403, 47.031195, 
908.41834, 46.861335, 
908.46265, 47.125486, 
908.50697, 47.508404, 
908.55128, 47.843565, 
908.59559, 47.576525, 
908.63991, 47.403341, 
908.68422, 46.588209, 
908.72854, 45.967382, 
908.77285, 45.911586, 
908.81717, 46.131847, 
908.86148, 45.679841, 
908.90579, 45.422869, 
908.95011, 45.149113, 
908.99442, 45.355431, 
909.03874, 45.718631, 
909.08305, 46.818227, 
909.12737, 46.643025, 
909.17169, 46.054898, 
909.21600, 46.055515, 
909.26032, 46.782312, 
909.30463, 48.295101, 
909.34895, 48.640507, 
909.39326, 47.344048, 
909.43758, 47.100122, 
909.48190, 47.169240, 
909.52621, 47.107180, 
909.57053, 47.141758, 
909.61485, 47.515577, 
909.65916, 46.892253, 
909.70348, 46.107751, 
909.74780, 45.892136, 
909.79211, 45.349697, 
909.83643, 45.456968, 
909.88075, 45.212631, 
909.92507, 44.876477, 
909.96938, 44.398985, 
910.01370, 43.902491, 
910.05802, 44.583214, 
910.10234, 45.967876, 
910.14666, 46.368880, 
910.19098, 46.297101, 
910.23529, 46.239110, 
910.27961, 46.126061, 
910.32393, 45.809151, 
910.36825, 45.894941, 
910.41257, 46.330647, 
910.45689, 46.345595, 
910.50121, 46.695064, 
910.54553, 47.610848, 
910.58985, 48.649160, 
910.63417, 48.521365, 
910.67849, 48.834042, 
910.72281, 48.592864, 
910.76713, 48.882435, 
910.81145, 48.249483, 
910.85577, 47.343789, 
910.90009, 47.435834, 
910.94441, 48.329196, 
910.98873, 48.660229, 
911.03305, 48.210644, 
911.07737, 48.096997, 
911.12169, 48.734196, 
911.16601, 49.051425, 
911.21033, 47.901100, 
911.25465, 47.279943, 
911.29898, 47.297620, 
911.34330, 47.612001, 
911.38762, 47.194525, 
911.43194, 47.054887, 
911.47626, 46.984609, 
911.52058, 47.718180, 
911.56491, 47.531255, 
911.60923, 46.473467, 
911.65355, 46.318704, 
911.69787, 47.021405, 
911.74220, 49.023142, 
911.78652, 49.171161, 
911.83084, 47.436658, 
911.87517, 45.907365, 
911.91949, 45.293996, 
911.96381, 46.078325, 
912.02814, 47.189883, 
912.07246, 46.975359, 
912.11678, 47.554514, 
912.16111, 49.139406, 
912.20543, 50.794955, 
912.24976, 51.568472, 
912.29408, 50.849991, 
912.33841, 49.212374, 
912.38273, 48.354013, 
912.42705, 47.913005, 
912.47138, 47.418936, 
912.51570, 48.457983, 
912.56003, 49.721894, 
912.60435, 50.157629, 
912.64868, 50.524432, 
912.69301, 49.715650, 
912.73733, 49.651053, 
912.78166, 49.162751, 
912.82598, 48.797961, 
912.87031, 48.586150, 
912.91463, 48.802968, 
912.95896, 49.459958, 
913.00329, 50.918421, 
913.04761, 51.001589, 
913.09194, 50.745836, 
913.13627, 50.642797, 
913.18059, 49.660842, 
913.22492, 48.884241, 
913.26925, 47.711552, 
913.31358, 47.233908, 
913.35790, 48.039452, 
913.40223, 48.458360, 
913.44656, 48.651429, 
913.49089, 47.845365, 
913.53521, 47.134178, 
913.57954, 46.421825, 
913.62387, 46.053376, 
913.66820, 46.883241, 
913.71253, 48.126036, 
913.75686, 50.028132, 
913.80118, 50.756213, 
913.84551, 49.464952, 
913.88984, 47.227283, 
913.93417, 45.520457, 
913.97850, 45.953371, 
914.02283, 45.976103, 
914.06716, 43.848047, 
914.11149, 41.179316, 
914.15582, 39.754169, 
914.20015, 40.772064, 
914.24448, 43.290084, 
914.28881, 43.682153, H I
914.33314, 40.247953, 
914.37747, 35.888814, 
914.42180, 33.191140, 
914.46613, 34.744679, 
914.51046, 39.288941, 
914.55479, 41.789290, 
914.59912, 41.954313, H I
914.64345, 38.896606, 
914.68778, 33.089370, 
914.73211, 29.530277, 
914.77645, 31.058454, 
914.82078, 36.802589, 
914.86511, 42.002917, 
914.90944, 43.640002, H I
914.95377, 41.159358, 
914.99811, 35.154952, 
915.04244, 27.335957, 
915.08677, 21.581039, 
915.13110, 21.133072, 
915.17543, 25.619560, 
915.21977, 32.716881, 
915.26410, 39.147617, 
915.30843, 43.145393, 
915.35277, 42.896904, 
915.39710, 37.719592, 
915.44143, 29.537782, 
915.48577, 23.014070, 
915.53010, 22.471910, 
915.57443, 25.993964, 
915.61877, 30.120591, N II
915.66310, 32.431719, 
915.70744, 36.353509, 
915.75177, 40.514729, 
915.79610, 43.555356, 
915.84044, 44.670508, 
915.88477, 45.717880, 
915.92911, 47.116456, 
915.97344, 48.668222, 
916.01778, 46.720506, N II
916.06211, 37.421792, 
916.10645, 24.718358, 
916.15078, 16.240195, 
916.19512, 14.020989, 
916.23946, 17.332942, 
916.28379, 25.053634, 
916.32813, 34.219553, 
916.37246, 42.218312, 
916.41680, 45.692728, H I
916.46114, 44.045050, 
916.50547, 38.357276, 
916.54981, 32.103643, 
916.59414, 30.814720, 
916.63848, 38.537204, 
916.68282, 48.833309, N II
916.72716, 49.501446, 
916.77149, 39.425256, 
916.81583, 26.644436, 
916.86017, 17.867005, 
916.90451, 12.928919, 
916.94884, 12.513913, 
916.99318, 15.482068, 
917.03752, 21.453278, 
917.08186, 29.949363, 
917.12619, 37.642283, 
917.17053, 42.864679, H I
917.21487, 44.133837, 
917.25921, 40.667934, 
917.30355, 32.365073, 
917.34789, 21.932209, 
917.39223, 13.996343, 
917.43657, 9.1381301, 
917.48090, 6.4594369, 
917.52524, 4.9417232, 
917.56958, 4.0391055, 
917.61392, 3.7650170, 
917.65826, 4.1230680, 
917.70260, 4.5033085, 
917.74694, 5.3258788, 
917.79128, 5.9149114, 
917.83562, 7.2687747, 
917.87996, 9.5058369, 
917.92430, 13.808361, 
917.96864, 20.944434, 
918.01299, 30.885098, 
918.05733, 39.787078, 
918.10167, 44.838700, 
918.14601, 45.274037, H I
918.19035, 41.542361, 
918.23469, 33.424514, 
918.27903, 23.658409, 
918.32337, 15.532879, 
918.36772, 10.340101, 
918.41206, 7.0921352, 
918.45640, 5.0662402, 
918.50074, 3.8521709, 
918.54508, 3.4907055, 
918.58943, 3.1296471, 
918.63377, 3.3066699, 
918.67811, 3.6369756, 
918.72245, 3.9184363, O I
918.76680, 3.9272700, 
918.81114, 3.7331255, 
918.85548, 3.8295807, Si VII
918.89983, 3.7981535, 
918.94417, 3.8997772, 
918.98851, 4.2176699, 
919.03286, 4.8246653, 
919.07720, 6.1551494, 
919.12154, 9.2308821, 
919.16589, 14.837249, 
919.21023, 24.363219, 
